id,name,censor,duration,genre1,genre2,genre3,date,releasemonth,year,director 1,director 2,director 3,writers 1,writers 2,writers 3,stars 1,stars 2,stars 3,Country 1,Country 2,Country 3,Language 1,Language 2,Language 3,budget,opening weekend,country,date.1,month.1,year.1,gross,country.1,date.2,month.2,year.2,production company 1,production company 2,production company 3,sound 1,sound 2,sound 3,color,major wins,major nominations,minor wins,minor nominations,releasemonthnum
tt2958172,Me,nan,104,Comedy,nan,nan,21,November,2014,Jefery Levy, , ,Jefery Levy, Susan Traylor, ,Steve Agee, Allison Byrnes, Michael Des Barres ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,11
tt3700822,Quad X: The Porn Movie Massacre,nan,89,Action,Comedy,Horror,,,,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,nan
tt2525802,What an Idiot,nan,103,Comedy,Romance,nan,5,December,2014,nan, , ,, , ,nan, , ,Canada, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,12
tt3112654,Mea culpa,R,90,Action,Thriller,nan,5,February,2014,nan, , ,, , ,nan, , ,France, , ,French, , ,nan,nan, , , , ,nan, , , , ,LGM Productions, Gaumont, TF1 Films Production  ,, , ,,,,,,2
tt3897080,Agent F.O.X.,G,83,Animation,nan,nan,4,May,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,5
tt3341582,Killa,nan,78,Comedy,Drama,nan,26,June,2015,nan, , ,, , ,nan, , ,, , ,Marathi, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,6
tt3569652,Cuckoo,nan,155,Drama,Romance,nan,21,March,2014,nan, , ,, , ,nan, , ,, , ,Tamil, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt3363888,Barbarous Mexico,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3965714,Deadly Lessons,nan,138,Comedy,Thriller,nan,16,September,2014,nan, , ,, , ,nan, , ,, , ,, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,9
tt3863954,Short Plays,nan, ,Sport,nan,nan,,,,nan, , ,, , ,nan, , ,Mexico, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3460152,To Kill a Man,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt2316627,Lost in Karastan,nan,96,Comedy,nan,nan,21,May,2015,nan, , ,, , ,nan, , ,, , ,English , Russian , Turkish,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,5
tt2848252,Nightmare Code,nan,90,Horror,Sci-Fi,Thriller,,,,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3524530,Comic 8,nan, ,Comedy,nan,nan,29,January,2014,nan, , ,, , ,nan, , ,, , ,Indonesian, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,1
tt3588544,Unga Sophie Bell,nan,84,Drama,nan,nan,23,January,2015,nan, , ,, , ,nan, , ,, , ,German , English , Swedish,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt2300913,Fury: The Tales of Ronan Pierce,nan,91,Action,Adventure,Horror,27,March,2015,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,3
tt3700594,Bait,nan,82,Drama,Thriller,nan,4,September,2015,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,9
tt3907156,Horse Money,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Portugal, , ,Portuguese , Creole, ,€100000,nan, , , , ,nan, , , , ,Sociedade Óptica Técnica  , , ,, , ,,,,,,nan
tt1587685,Decline of an Empire,nan, ,nan,nan,nan,,,,Michael Redwood, , ,Stars: Nicole Keniheart, Peter O'Toole, Joss Ackland ,nan, , ,UK, , ,English, , ,£12000000,nan, , , , ,nan, , , , ,Katherine of Alexandria  , , ,, , ,,,,,,nan
tt3112206,Saul: The Journey to Damascus,nan, ,Drama,nan,nan,,April,2014,Mario Azzopardi, , ,Mario Azzopardi, John Patus, ,Emmanuelle Vaugier, John Rhys-Davies, Kyle Schmid ,Malta , Canada, ,, , ,nan,nan, , , , ,nan, , , , ,Cittadella Films Malta, Entertainment One Television, Leif Films  ,, , ,,,,,,4
tt2932498,Cut Her Out,nan,88,Horror,Thriller,nan,,,,Tiffany Heath, , ,Tiffany Heath, Tiffany Heath, ,Denton Blane Everett, Tiffany Heath, Natalie Jones ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3374816,Wild in Blue,nan,82,Romance,Thriller,nan,,May,2014,Matthew Berkowitz, , ,Matthew Berkowitz, , ,Frank Cermak Jr., Charlotte Ellen Price, Steve Railsback ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Leef Entertainment Group, Mercury Sound Studios, Nero-Films  ,, , ,,,,,,5
tt3273636,Tour de Force,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Germany, , ,German, , ,€4000000,nan, , , , ,nan, , , , ,Majestic Filmproduktion, Viafilm, Zweites Deutsches Fernsehen (ZDF)  ,, , ,,,,,,nan
tt2573750,Gulaab Gang,nan,139,Action,Drama,nan,7,March,2014,nan, , ,, , ,nan, , ,India, , ,Hindi, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt1666287,From A to B,nan,108,Adventure,Comedy,Drama,8,January,2015,Ali F. Mostafa, , ,Ashraf Hamdi (contributing writer), Mohamed Hefzy (screenplay) , ,Fahad Albutairi, Shadi Alfons, Fadi Rifaai ,United Arab Emirates , Jordan , Lebanon,Arabic , English, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt2916324,Seed 2,nan,78,Horror,nan,nan,1,February,2014,nan, , ,, , ,nan, , ,Germany, , ,English, , ,1200000,nan, , , , ,nan, , , , ,Matador Film  , , ,, , ,,,,,,2
tt3607322,The Third One,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Argentina, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3237154,Apocalyptic,nan,84,Drama,Horror,nan,17,September,2014,nan, , ,, , ,nan, , ,Australia, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,9
tt1886680,Chicks Dig Gay Guys,nan,83,Comedy,nan,nan,,,,nan, , ,, , ,nan, , ,USA, , ,, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,nan
tt3402232,We are Monster,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,UK, , ,English, , ,1100000,nan, , , , ,nan, , , , ,Terra Rossa Films Entertainment, Immortal Transmedia, Unstoppable Entertainment  ,, , ,,,,,,nan
tt2512236,Rumors of Wars,PG-13,89,Drama,Sci-Fi,Thriller,2,May,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,5
tt2306342,The Haunting of Alice D,nan, ,nan,nan,nan,,,,Jessica Sonneborn, , ,Jessica Sonneborn, , ,Kane Hodder, Juan Riedinger, Al Snow ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3822396,Velaiyilla Pattathari,nan,133,Drama,nan,nan,18,July,2014,nan, , ,, , ,nan, , ,, , ,Tamil, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt2329188,Cambio de ruta,nan,94,Comedy,Romance,nan,23,May,2014,nan, , ,, , ,nan, , ,Mexico, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,Bazooka Films, Salamandra Films, Bazooka Films  ,, , ,,,,,,5
tt2435286,Redlands,Unrated,108,Drama,nan,nan,10,January,2014,John Brian King, , ,John Brian King, , ,Nicole Arianna Fox, Clifford Morts, Sam Brittan ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt3593120,The Device,nan,90,Horror,Sci-Fi,Thriller,27,September,2014,Jeremy Berg, , ,Jeremy Berg, John Portanova, ,Angela DiMarco, David S. Hogan, Kate Alden ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,October People, The, Ruthless Pictures  ,, , ,,,,,,9
tt3333968,Lyle,nan,65,Drama,Horror,nan,12,July,2014,Stewart Thorndike, , ,Stewart Thorndike, , ,Gaby Hoffmann, Kim Allen, Ashlie Atkinson ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt3411420,Tommy,nan,92,Crime,Drama,Mystery,14,March,2014,nan, , ,, , ,nan, , ,, , ,Swedish, , ,nan,nan, , , , ,nan, , , , ,Tordenfilm AS  , , ,, , ,,,,,,3
tt3850798,Lai Bhaari,nan,157,Action,Drama,nan,11,July,2014,nan, , ,, , ,nan, , ,India, , ,Marathi, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt2850304,White Collar Hooligan 3,nan,102,Crime,nan,nan,28,July,2014,Paul Tanter, , ,Paul Tanter, , ,Vas Blackwood, Rebecca Ferdinando, Simon Phillips ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt3843088,Labour of Love,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Bengali, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt1134666,Dwegons and Leprechauns,PG,98,Animation,nan,nan,14,November,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,20000000,nan, , , , ,nan, , , , ,Enteraktion Studios, TW3 Entertainment  , ,, , ,,,,,,11
tt2951834,Worst Friends,nan, ,Comedy,Drama,Romance,4,November,2014,Ralph Arend, , ,Ralph Arend (screenplay), Ralph Arend (story) , ,Richard Tanne, Noah Barrow, Kristen Connolly ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,11
tt4105466,War,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Switzerland, , ,Swiss German, , ,nan,nan, , , , ,nan, , , , ,hugofilm  , , ,, , ,,,,,,nan
tt4026562,Hollows Grove,R,81,Horror,nan,nan,21,October,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt3096500,Heart of Lightness,nan,107,Comedy,Drama,nan,30,May,2014,nan, , ,, , ,nan, , ,Norway, , ,English, , ,NOK 7500000,nan, , , , ,nan, , , , ,Beacon Isle Films  , , ,, , ,,,,,,5
tt0329539,Rice Girl,nan,90,Adventure,Comedy,Romance,23,July,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt2544472,Haunting of Cellblock 11,nan, ,nan,nan,nan,,,,Andrew P. Jones, , ,Andrew P. Jones, , ,Jeffrey Johnson, Linara Washington, Charley Koontz ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Picture Palace Films, Aunt Max Entertainment  , ,, , ,,,,,,nan
tt2833580,The Girl,nan, ,Sci-Fi,Thriller,nan,,November,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,Artigo Indie, Blancbiehn Productions, Small Red Star Productions  ,, , ,Color,,,,,11
tt2375597,Almost Married,nan,97,Comedy,nan,nan,28,March,2014,nan, , ,, , ,nan, , ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,Tested Films, Liquid Noise Films  , ,, , ,,,,,,3
tt3171246,Pudsey the Dog: The Movie,nan,87,Comedy,nan,nan,18,July,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt2328696,Among Ravens,nan,103,Comedy,Drama,nan,18,July,2014,Russell Friedenberg, Randy Redroad, ,Russell Friedenberg, , ,Christian Campbell, Vinnie Duyck, Russell Friedenberg ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt2923936,Death Factory,nan,80,Fantasy,Horror,Thriller,,,,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,2nd Nature Films, Potty Mouth Production, StoryTyme Productions  ,, , ,,,,,,nan
tt3924798,Corbo,nan,119,Biography,Crime,Drama,2,September,2015,nan, , ,, , ,nan, , ,Canada, , ,French , Italian, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,9
tt2979432,Unfriend,nan,93,Crime,Drama,Romance,26,February,2014,Joselito Altarejos, , ,Zig Madamba Dulay, , ,Angelo Ilagan, Boots Anson-Roa, Sandino Martin,, , ,Filipino, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt2274604,Eat with Me,nan,95,Comedy,Drama,Romance,15,June,2014,David Au, , ,David Au, , ,Sharon Omi, Teddy Chen Culver, Nicole Sullivan ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Eat With Me Productions, ReKon Productions  , ,, , ,,,,,,6
tt2357144,37,nan,94,Mystery,Romance,Thriller,8,August,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt3560658,Operation Rogue,R,88,Action,Crime,Thriller,17,September,2014,Brian Clyde, , ,Mike MacLean, , ,Mark Dacascos, Sofia Pernas, Treat Williams ,, , ,English , Filipino, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,9
tt3528756,The Incident,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt1800351,One Night in Istanbul,nan,93,Comedy,nan,nan,11,September,2014,nan, , ,, , ,nan, , ,UK, , ,, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,9
tt3666210,H.,nan,93,Drama,Sci-Fi,Thriller,25,January,2015,nan, , ,, , ,nan, , ,USA , Argentina, ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt1695388,Luna,nan,106,Drama,Fantasy,nan,24,April,2015,nan, , ,, , ,nan, , ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,4
tt3011934,Quiero ser fiel,nan,90,Comedy,Romance,nan,18,March,2016,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt2379715,Covert Operation,nan, ,nan,nan,nan,,,,Mathieu Weschler, , ,Mathieu Weschler, , ,Sedina Balde, Michael Chan, Sabine Crossen ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,Aeternalis Films  , , ,, , ,,,,,,nan
tt2321341,House of Bodies,nan,79,Crime,Thriller,nan,12,February,2016,Alex Merkin, , ,Eddie Harris, , ,Terrence Howard, Peter Fonda, George Katt ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt2845578,War Story,nan,90,Drama,nan,nan,30,July,2014,Mark Jackson, , ,Kristin Gore, Mark Jackson, ,Catherine Keener, Hafsia Herzi, Ben Kingsley ,, , ,English , Italian , French,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,7
tt3205630,Senior Project,nan,85,Comedy,Drama,nan,3,February,2015,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt2219210,Crawl or Die,nan,90,Horror,Sci-Fi,Thriller,12,August,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt3848888,The Shaukeens,nan,124,Comedy,nan,nan,7,November,2014,nan, , ,, , ,nan, , ,, , ,Hindi, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,11
tt2837194,Rebound,nan,84,Horror,Mystery,Thriller,23,June,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,6
tt1800338,Accused,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Netherlands , Sweden, ,Dutch, , ,nan,nan, , , , ,nan, , , , ,Rinkel Film, Nederlandse Christelijke Radio-Vereniging (NCRV), Living Stone  ,, , ,,,,,,nan
tt2554714,Haunting of the Innocent,nan,97,Horror,Thriller,nan,1,February,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt4026914,Underdog,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Sweden , Norway, ,Swedish , Norwegian, ,nan,nan, , , , ,nan, , , , ,Anagram, Cinenic Film, Fixafilm  ,, , ,,,,,,nan
tt3171886,Hartenstraat,nan,90,Romance,nan,nan,13,March,2014,nan, , ,, , ,nan, , ,Netherlands, , ,Dutch, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt3297586,The Before Time,nan,80,Horror,Mystery,Thriller,8,March,2016,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt2287030,Making the Rules,nan, ,nan,nan,nan,,,,Jimbo Lee, , ,Jimbo Lee, , ,Jaime Pressly, Robin Thicke, Tygh Runyan ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,New Artists Alliance, Three Cups, Caliber Media Company  ,, , ,,,,,,nan
tt3425034,Fasten Your Seatbelts,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Italy, , ,Italian, , ,nan,nan, , , , ,nan, , , , ,R&C Produzioni, Faros Film, Rai Cinema  ,, , ,,,,,,nan
tt3064356,The Beat Beneath My Feet,nan,91,Comedy,Drama,Family,20,July,2015,nan, , ,, , ,nan, , ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt3700454,All Inclusive,nan,90,Comedy,Drama,nan,25,December,2014,nan, , ,, , ,nan, , ,, , ,Danish , English, ,nan,nan, , , , ,nan, , , , ,Happy Ending Film  , , ,, , ,,,,,,12
tt2486880,Such Good People,nan,97,Comedy,Mystery,nan,14,April,2015,Stewart Wade, , ,David Michael Barrett (screenplay), David Michael Barrett (story) , ,Michael Urie, Randy Harrison, James Urbaniak ,USA, , ,English , Spanish, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,4
tt2265050,A Short History of Decay,R,94,Comedy,nan,nan,25,February,2015,Michael Maren, , ,Michael Maren, , ,Emmanuelle Chriqui, Kathleen Rose Perkins, Bryan Greenberg ,USA, , ,English, , ,750000,nan, , , , ,nan, , , , ,Big Fan Films, Short History  , ,, , ,,,,,,2
tt2727028,Total Chaos,nan, ,nan,nan,nan,,,,Eeshwar Nivas, , ,Dominic Harari (based on the film by), Jayashankarr , ,Ali Zafar, Yami Gautam, Anupam Kher ,India, , ,Hindi , Panjabi , English,nan,nan, , , , ,nan, , , , ,AKA Picture Company, Friday Filmworks, Reliance Entertainment  ,, , ,,,,,,nan
tt1604100,A Fine Step,PG,111,Drama,nan,nan,24,June,2014,nan, , ,, , ,nan, , ,, , ,, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,6
tt3606698,Antboy: Revenge of the Red Fury,nan, ,nan,nan,nan,,,,Ask Hasselbalch, , ,Anders Ølholm (screenplay), Anders Ølholm (screen story) , ,Oscar Dietz, Samuel Ting Graf, Amalie Kruse Jensen ,, , ,Danish , English, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3477732,Full English Breakfast,nan,115,Action,Crime,Mystery,7,April,2014,nan, , ,, , ,nan, , ,UK, , ,English, , ,3300000,nan, , , , ,nan, , , , ,ABP Entertainment, Dangertainment Motion Pictures, Trafalgar Street Studios  ,, , ,,,,,,4
tt2942620,Spirit in the Woods,Not Rated,79,Horror,Mystery,nan,15,March,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Cyfuno Ventures, Dream Comet Studios  , ,, , ,,,,,,3
tt2106284,$50K and a Call Girl: A Love Story,R,90,Drama,nan,nan,14,January,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt3220890,Always,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt2664712,Captain Sabertooth and the Treasure of Lama Rama,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Norwegian, , ,nan,nan, , , , ,nan, , , , ,Norwegian Pirates, Storm Films, Storm Productions  ,, , ,,,,,,nan
tt3501702,Til Death Do Us Part,PG-13,90,Horror,Thriller,nan,30,October,2014,Marcus J. Mosley, , ,Marcus J. Mosley, , ,Paige Ball, William Conklin, Benisha Dorris ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
